year,category,sub_category,winner,entity,id
1971,ART DIRECTION,ART DIRECTION,FALSE,Bedknobs and Broomsticks,tt0066817
1971,ART DIRECTION,ART DIRECTION,FALSE,Fiddler on the Roof,tt0067093
1971,ART DIRECTION,ART DIRECTION,FALSE,"Mary, Queen of Scots",
1971,ART DIRECTION,ART DIRECTION,TRUE,Nicholas and Alexandra,tt0067483
1971,CINEMATOGRAPHY,CINEMATOGRAPHY,TRUE,Fiddler on the Roof,tt0067093
1971,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,The French Connection,tt0067116
1971,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,The Last Picture Show,tt0067328
1971,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Nicholas and Alexandra,tt0067483
1971,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Summer of '42,tt0067803
1971,COSTUME DESIGN,COSTUME DESIGN,FALSE,Bedknobs and Broomsticks,tt0066817
1971,COSTUME DESIGN,COSTUME DESIGN,FALSE,Death in Venice,tt0067445
1971,COSTUME DESIGN,COSTUME DESIGN,FALSE,"Mary, Queen of Scots",
1971,COSTUME DESIGN,COSTUME DESIGN,TRUE,Nicholas and Alexandra,tt0067483
1971,COSTUME DESIGN,COSTUME DESIGN,FALSE,What's the Matter with Helen?,tt0067975
1971,DIRECTING,DIRECTING,FALSE,A Clockwork Orange,tt0066921
1971,DIRECTING,DIRECTING,FALSE,Fiddler on the Roof,tt0067093
1971,DIRECTING,DIRECTING,TRUE,The French Connection,tt0067116
1971,DIRECTING,DIRECTING,FALSE,The Last Picture Show,tt0067328
1971,DIRECTING,DIRECTING,FALSE,Sunday Bloody Sunday,tt0067805
1971,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Alaska Wilderness Lake,tt0066753
1971,DOCUMENTARY,DOCUMENTARY (Feature),TRUE,The Hellstrom Chronicle,tt0067197
1971,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,On Any Sunday,tt0067527
1971,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,The RA Expeditions,
1971,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,The Sorrow and the Pity,
1971,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Adventures in Perception,
1971,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Art Is...,
1971,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,The Numbers Start with the River,tt0067507
1971,DOCUMENTARY,DOCUMENTARY (Short Subject),TRUE,Sentinels of Silence,tt0067733
1971,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Somebody Waiting,
1971,FILM EDITING,FILM EDITING,FALSE,The Andromeda Strain,tt0066769
1971,FILM EDITING,FILM EDITING,FALSE,A Clockwork Orange,tt0066921
1971,FILM EDITING,FILM EDITING,TRUE,The French Connection,tt0067116
1971,FILM EDITING,FILM EDITING,FALSE,Kotch,tt0067314
1971,FILM EDITING,FILM EDITING,FALSE,Summer of '42,tt0067803
1971,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Dodes'ka-Den,
1971,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,The Emigrants,tt0067919
1971,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,TRUE,The Garden of the Finzi Continis,
1971,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,The Policeman,tt0066374
1971,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Tchaikovsky,
1971,MUSIC,MUSIC (Original Dramatic Score),FALSE,"Mary, Queen of Scots",
1971,MUSIC,MUSIC (Original Dramatic Score),FALSE,Nicholas and Alexandra,tt0067483
1971,MUSIC,MUSIC (Original Dramatic Score),FALSE,Shaft,tt0067741
1971,MUSIC,MUSIC (Original Dramatic Score),FALSE,Straw Dogs,tt0067800
1971,MUSIC,MUSIC (Original Dramatic Score),TRUE,Summer of '42,tt0067803
1971,MUSIC,MUSIC (Scoring: Adaptation and Original Song Score),FALSE,Bedknobs and Broomsticks,tt0066817
1971,MUSIC,MUSIC (Scoring: Adaptation and Original Song Score),FALSE,The Boy Friend,tt0066858
1971,MUSIC,MUSIC (Scoring: Adaptation and Original Song Score),TRUE,Fiddler on the Roof,tt0067093
1971,MUSIC,MUSIC (Scoring: Adaptation and Original Song Score),FALSE,Tchaikovsky,
1971,MUSIC,MUSIC (Scoring: Adaptation and Original Song Score),FALSE,Willy Wonka and the Chocolate Factory,
1971,MUSIC,MUSIC (Song--Original for the Picture),FALSE,Bedknobs and Broomsticks,tt0066817
1971,MUSIC,MUSIC (Song--Original for the Picture),FALSE,Sometimes a Great Notion,tt0067774
1971,MUSIC,MUSIC (Song--Original for the Picture),FALSE,Bless the Beasts & Children,tt0068286
1971,MUSIC,MUSIC (Song--Original for the Picture),FALSE,Kotch,tt0067314
1971,MUSIC,MUSIC (Song--Original for the Picture),TRUE,Shaft,tt0067741
1971,BEST PICTURE,BEST PICTURE,FALSE,A Clockwork Orange,tt0066921
1971,BEST PICTURE,BEST PICTURE,FALSE,Fiddler on the Roof,tt0067093
1971,BEST PICTURE,BEST PICTURE,TRUE,The French Connection,tt0067116
1971,BEST PICTURE,BEST PICTURE,FALSE,The Last Picture Show,tt0067328
1971,BEST PICTURE,BEST PICTURE,FALSE,Nicholas and Alexandra,tt0067483
1971,SHORT FILM,SHORT SUBJECT (Animated),TRUE,The Crunch Bird,tt0066959
1971,SHORT FILM,SHORT SUBJECT (Animated),FALSE,Evolution,tt0067073
1971,SHORT FILM,SHORT SUBJECT (Animated),FALSE,The Selfish Giant,tt0067731
1971,SHORT FILM,SHORT SUBJECT (Live Action),FALSE,Good Morning,tt0067152
1971,SHORT FILM,SHORT SUBJECT (Live Action),FALSE,The Rehearsal,
1971,SHORT FILM,SHORT SUBJECT (Live Action),TRUE,Sentinels of Silence,tt0067733
1971,SOUND,SOUND,FALSE,Diamonds Are Forever,tt0066995
1971,SOUND,SOUND,TRUE,Fiddler on the Roof,tt0067093
1971,SOUND,SOUND,FALSE,The French Connection,tt0067116
1971,SOUND,SOUND,FALSE,Kotch,tt0067314
1971,SOUND,SOUND,FALSE,"Mary, Queen of Scots",
1971,SPECIAL EFFECTS,SPECIAL VISUAL EFFECTS,TRUE,Bedknobs and Broomsticks,tt0066817
1971,SPECIAL EFFECTS,SPECIAL VISUAL EFFECTS,FALSE,When Dinosaurs Ruled the Earth,
1971,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,A Clockwork Orange,tt0066921
1971,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,The Conformist,
1971,WRITING,WRITING (Screenplay--based on material from another medium),TRUE,The French Connection,tt0067116
1971,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,The Garden of the Finzi Continis,
1971,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,The Last Picture Show,tt0067328
1971,WRITING,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),TRUE,The Hospital,tt0067217
1971,WRITING,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),FALSE,Investigation of a Citizen above Suspicion,
1971,WRITING,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),FALSE,Klute,tt0067309
1971,WRITING,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),FALSE,Summer of '42,tt0067803
1971,WRITING,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),FALSE,Sunday Bloody Sunday,tt0067805
1970,ART DIRECTION,ART DIRECTION,FALSE,Airport,tt0065377
1970,ART DIRECTION,ART DIRECTION,FALSE,The Molly Maguires,tt0066090
1970,ART DIRECTION,ART DIRECTION,TRUE,Patton,tt0066206
1970,ART DIRECTION,ART DIRECTION,FALSE,Scrooge,tt0066344
1970,ART DIRECTION,ART DIRECTION,FALSE,Tora! Tora! Tora!,tt0066473
1970,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Airport,tt0065377
1970,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Patton,tt0066206
1970,CINEMATOGRAPHY,CINEMATOGRAPHY,TRUE,Ryan's Daughter,tt0066319
1970,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Tora! Tora! Tora!,tt0066473
1970,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Women in Love,
1970,COSTUME DESIGN,COSTUME DESIGN,FALSE,Airport,tt0065377
1970,COSTUME DESIGN,COSTUME DESIGN,TRUE,Cromwell,tt0065593
1970,COSTUME DESIGN,COSTUME DESIGN,FALSE,Darling Lili,tt0065611
1970,COSTUME DESIGN,COSTUME DESIGN,FALSE,The Hawaiians,tt0065820
1970,COSTUME DESIGN,COSTUME DESIGN,FALSE,Scrooge,tt0066344
1970,DIRECTING,DIRECTING,FALSE,Fellini Satyricon,
1970,DIRECTING,DIRECTING,FALSE,Love Story,tt0066011
1970,DIRECTING,DIRECTING,FALSE,M*A*S*H,
1970,DIRECTING,DIRECTING,TRUE,Patton,tt0066206
1970,DIRECTING,DIRECTING,FALSE,Women in Love,
1970,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Chariots of the Gods,tt0065702
1970,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Jack Johnson,tt0065906
1970,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,King: A Filmed Record...Montgomery to Memphis,
1970,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Say Goodbye,
1970,DOCUMENTARY,DOCUMENTARY (Feature),TRUE,Woodstock,tt0066580
1970,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,The Gifts,tt0065779
1970,DOCUMENTARY,DOCUMENTARY (Short Subject),TRUE,Interviews with My Lai Veterans,
1970,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,A Long Way from Nowhere,tt0065998
1970,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Oisin,tt0066178
1970,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Time Is Running Out,tt0066458
1970,FILM EDITING,FILM EDITING,FALSE,Airport,tt0065377
1970,FILM EDITING,FILM EDITING,FALSE,M*A*S*H,
1970,FILM EDITING,FILM EDITING,TRUE,Patton,tt0066206
1970,FILM EDITING,FILM EDITING,FALSE,Tora! Tora! Tora!,tt0066473
1970,FILM EDITING,FILM EDITING,FALSE,Woodstock,tt0066580
1970,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,First Love,tt0065703
1970,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Hoa-Binh,tt0065838
1970,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,TRUE,Investigation of a Citizen above Suspicion,
1970,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Paix Sur Les Champs,
1970,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Tristana,tt0066491
1970,MUSIC,MUSIC (Original Score),FALSE,Airport,tt0065377
1970,MUSIC,MUSIC (Original Score),FALSE,Cromwell,tt0065593
1970,MUSIC,MUSIC (Original Score),TRUE,Love Story,tt0066011
1970,MUSIC,MUSIC (Original Score),FALSE,Patton,tt0066206
1970,MUSIC,MUSIC (Original Score),FALSE,Sunflower,tt0065782
1970,MUSIC,MUSIC (Original Song Score),FALSE,The Baby Maker,tt0065441
1970,MUSIC,MUSIC (Original Song Score),FALSE,A Boy Named Charlie Brown,
1970,MUSIC,MUSIC (Original Song Score),FALSE,Darling Lili,tt0065611
1970,MUSIC,MUSIC (Original Song Score),TRUE,Let It Be,
1970,MUSIC,MUSIC (Original Song Score),FALSE,Scrooge,tt0066344
1970,MUSIC,MUSIC (Song--Original for the Picture),TRUE,Lovers and Other Strangers,tt0066016
1970,MUSIC,MUSIC (Song--Original for the Picture),FALSE,Pieces of Dreams,tt0066222
1970,MUSIC,MUSIC (Song--Original for the Picture),FALSE,Scrooge,tt0066344
1970,MUSIC,MUSIC (Song--Original for the Picture),FALSE,Madron,tt0066034
1970,MUSIC,MUSIC (Song--Original for the Picture),FALSE,Darling Lili,tt0065611
1970,BEST PICTURE,BEST PICTURE,FALSE,Airport,tt0065377
1970,BEST PICTURE,BEST PICTURE,FALSE,Five Easy Pieces,tt0065724
1970,BEST PICTURE,BEST PICTURE,FALSE,Love Story,tt0066011
1970,BEST PICTURE,BEST PICTURE,FALSE,M*A*S*H,
1970,BEST PICTURE,BEST PICTURE,TRUE,Patton,tt0066206
1970,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,The Further Adventures of Uncle Sam: Part Two,
1970,SHORT FILM,SHORT SUBJECT (Cartoon),TRUE,Is It Always Right to Be Right?,tt0065901
1970,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,The Shepherd,
1970,SHORT FILM,SHORT SUBJECT (Live Action),TRUE,The Resurrection of Broncho Billy,tt0066294
1970,SHORT FILM,SHORT SUBJECT (Live Action),FALSE,Shut Up...I'm Crying,
1970,SHORT FILM,SHORT SUBJECT (Live Action),FALSE,Sticky My Fingers...Fleet My Feet,
1970,SOUND,SOUND,FALSE,Airport,tt0065377
1970,SOUND,SOUND,TRUE,Patton,tt0066206
1970,SOUND,SOUND,FALSE,Ryan's Daughter,tt0066319
1970,SOUND,SOUND,FALSE,Tora! Tora! Tora!,tt0066473
1970,SOUND,SOUND,FALSE,Woodstock,tt0066580
1970,SPECIAL EFFECTS,SPECIAL VISUAL EFFECTS,FALSE,Patton,tt0066206
1970,SPECIAL EFFECTS,SPECIAL VISUAL EFFECTS,TRUE,Tora! Tora! Tora!,tt0066473
1970,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,Airport,tt0065377
1970,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,I Never Sang for My Father,tt0065872
1970,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,Lovers and Other Strangers,tt0066016
1970,WRITING,WRITING (Screenplay--based on material from another medium),TRUE,M*A*S*H,
1970,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,Women in Love,
1970,WRITING,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),FALSE,Five Easy Pieces,tt0065724
1970,WRITING,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),FALSE,Joe,tt0065916
1970,WRITING,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),FALSE,Love Story,tt0066011
1970,WRITING,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),FALSE,My Night at Maud's,
1970,WRITING,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),TRUE,Patton,tt0066206
1969,ART DIRECTION,ART DIRECTION,FALSE,Anne of the Thousand Days,tt0064030
1969,ART DIRECTION,ART DIRECTION,FALSE,"Gaily, Gaily",
1969,ART DIRECTION,ART DIRECTION,TRUE,"Hello, Dolly!",
1969,ART DIRECTION,ART DIRECTION,FALSE,Sweet Charity,tt0065054
1969,ART DIRECTION,ART DIRECTION,FALSE,"They Shoot Horses, Don't They?",
1969,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Anne of the Thousand Days,tt0064030
1969,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Bob & Carol & Ted & Alice,tt0064100
1969,CINEMATOGRAPHY,CINEMATOGRAPHY,TRUE,Butch Cassidy and the Sundance Kid,tt0064115
1969,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,"Hello, Dolly!",
1969,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Marooned,tt0064639
1969,COSTUME DESIGN,COSTUME DESIGN,TRUE,Anne of the Thousand Days,tt0064030
1969,COSTUME DESIGN,COSTUME DESIGN,FALSE,"Gaily, Gaily",
1969,COSTUME DESIGN,COSTUME DESIGN,FALSE,"Hello, Dolly!",
1969,COSTUME DESIGN,COSTUME DESIGN,FALSE,Sweet Charity,tt0065054
1969,COSTUME DESIGN,COSTUME DESIGN,FALSE,"They Shoot Horses, Don't They?",
1969,DIRECTING,DIRECTING,FALSE,Alice's Restaurant,tt0064002
1969,DIRECTING,DIRECTING,FALSE,Butch Cassidy and the Sundance Kid,tt0064115
1969,DIRECTING,DIRECTING,TRUE,Midnight Cowboy,tt0064665
1969,DIRECTING,DIRECTING,FALSE,"They Shoot Horses, Don't They?",
1969,DIRECTING,DIRECTING,FALSE,Z,tt0065234
1969,DOCUMENTARY,DOCUMENTARY (Feature),TRUE,Arthur Rubinstein - The Love of Life,
1969,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Before the Mountain Was Moved,
1969,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,In the Year of the Pig,
1969,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,The Olympics in Mexico,tt0064756
1969,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,The Wolf Men,tt0065220
1969,DOCUMENTARY,DOCUMENTARY (Short Subject),TRUE,Czechoslovakia 1968,tt0064200
1969,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,An Impression of John Steinbeck: Writer,tt0064477
1969,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Jenny Is a Good Thing,tt0064511
1969,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Leo Beuerman,tt0064581
1969,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,The Magic Machines,tt0064623
1969,FILM EDITING,FILM EDITING,FALSE,"Hello, Dolly!",
1969,FILM EDITING,FILM EDITING,FALSE,Midnight Cowboy,tt0064665
1969,FILM EDITING,FILM EDITING,FALSE,The Secret of Santa Vittoria,tt0064952
1969,FILM EDITING,FILM EDITING,FALSE,"They Shoot Horses, Don't They?",
1969,FILM EDITING,FILM EDITING,TRUE,Z,tt0065234
1969,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Ådalen '31,
1969,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,The Battle of Neretva,tt0064091
1969,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,The Brothers Karamazov,
1969,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,My Night at Maud's,tt0064612
1969,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,TRUE,Z,tt0065234
1969,MUSIC,MUSIC (Original Score--for a motion picture [not a musical]),FALSE,Anne of the Thousand Days,tt0064030
1969,MUSIC,MUSIC (Original Score--for a motion picture [not a musical]),TRUE,Butch Cassidy and the Sundance Kid,tt0064115
1969,MUSIC,MUSIC (Original Score--for a motion picture [not a musical]),FALSE,The Reivers,tt0064886
1969,MUSIC,MUSIC (Original Score--for a motion picture [not a musical]),FALSE,The Secret of Santa Vittoria,tt0064952
1969,MUSIC,MUSIC (Original Score--for a motion picture [not a musical]),FALSE,The Wild Bunch,tt0065214
1969,MUSIC,MUSIC (Score of a Musical Picture--original or adaptation),FALSE,"Goodbye, Mr. Chips",
1969,MUSIC,MUSIC (Score of a Musical Picture--original or adaptation),TRUE,"Hello, Dolly!",
1969,MUSIC,MUSIC (Score of a Musical Picture--original or adaptation),FALSE,Paint Your Wagon,tt0064782
1969,MUSIC,MUSIC (Score of a Musical Picture--original or adaptation),FALSE,Sweet Charity,tt0065054
1969,MUSIC,MUSIC (Score of a Musical Picture--original or adaptation),FALSE,"They Shoot Horses, Don't They?",
1969,MUSIC,MUSIC (Song--Original for the Picture),FALSE,The Sterile Cuckoo,tt0065037
1969,MUSIC,MUSIC (Song--Original for the Picture),FALSE,The Prime of Miss Jean Brodie,tt0064840
1969,MUSIC,MUSIC (Song--Original for the Picture),TRUE,Butch Cassidy and the Sundance Kid,tt0064115
1969,MUSIC,MUSIC (Song--Original for the Picture),FALSE,True Grit,tt0065126
1969,MUSIC,MUSIC (Song--Original for the Picture),FALSE,The Happy Ending,tt0064405
1969,BEST PICTURE,BEST PICTURE,FALSE,Anne of the Thousand Days,tt0064030
1969,BEST PICTURE,BEST PICTURE,FALSE,Butch Cassidy and the Sundance Kid,tt0064115
1969,BEST PICTURE,BEST PICTURE,FALSE,"Hello, Dolly!",
1969,BEST PICTURE,BEST PICTURE,TRUE,Midnight Cowboy,tt0064665
1969,BEST PICTURE,BEST PICTURE,FALSE,Z,tt0065234
1969,SHORT FILM,SHORT SUBJECT (Cartoon),TRUE,It's Tough to Be a Bird,tt0064504
1969,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Of Men and Demons,tt0064752
1969,SHORT FILM,SHORT SUBJECT (Cartoon),FALSE,Walking,
1969,SHORT FILM,SHORT SUBJECT (Live Action),FALSE,Blake,tt0064094
1969,SHORT FILM,SHORT SUBJECT (Live Action),TRUE,The Magic Machines,tt0064623
1969,SHORT FILM,SHORT SUBJECT (Live Action),FALSE,People Soup,tt0064799
1969,SOUND,SOUND,FALSE,Anne of the Thousand Days,tt0064030
1969,SOUND,SOUND,FALSE,Butch Cassidy and the Sundance Kid,tt0064115
1969,SOUND,SOUND,FALSE,"Gaily, Gaily",
1969,SOUND,SOUND,TRUE,"Hello, Dolly!",
1969,SOUND,SOUND,FALSE,Marooned,tt0064639
1969,SPECIAL EFFECTS,SPECIAL VISUAL EFFECTS,FALSE,"Krakatoa, East of Java",
1969,SPECIAL EFFECTS,SPECIAL VISUAL EFFECTS,TRUE,Marooned,tt0064639
1969,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,Anne of the Thousand Days,tt0064030
1969,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,"Goodbye, Columbus",
1969,WRITING,WRITING (Screenplay--based on material from another medium),TRUE,Midnight Cowboy,tt0064665
1969,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,"They Shoot Horses, Don't They?",
1969,WRITING,WRITING (Screenplay--based on material from another medium),FALSE,Z,tt0065234
1969,WRITING,WRITING (Story and Screenplay--based on material not previously published or produced),FALSE,Bob & Carol & Ted & Alice,tt0064100
1969,WRITING,WRITING (Story and Screenplay--based on material not previously published or produced),TRUE,Butch Cassidy and the Sundance Kid,tt0064115
1969,WRITING,WRITING (Story and Screenplay--based on material not previously published or produced),FALSE,The Damned,tt0064118
1969,WRITING,WRITING (Story and Screenplay--based on material not previously published or produced),FALSE,Easy Rider,tt0064276
1969,WRITING,WRITING (Story and Screenplay--based on material not previously published or produced),FALSE,The Wild Bunch,tt0065214
1968,ART DIRECTION,ART DIRECTION,TRUE,Oliver!,tt0063385
1968,ART DIRECTION,ART DIRECTION,FALSE,The Shoes of the Fisherman,tt0063599
1968,ART DIRECTION,ART DIRECTION,FALSE,Star!,tt0063642
1968,ART DIRECTION,ART DIRECTION,FALSE,2001: A Space Odyssey,tt0062622
1968,ART DIRECTION,ART DIRECTION,FALSE,War and Peace,
1968,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Funny Girl,tt0062994
1968,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Ice Station Zebra,tt0063121
1968,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Oliver!,tt0063385
1968,CINEMATOGRAPHY,CINEMATOGRAPHY,TRUE,Romeo and Juliet,tt0063518
1968,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Star!,tt0063642
1968,COSTUME DESIGN,COSTUME DESIGN,FALSE,The Lion in Winter,tt0063227
1968,COSTUME DESIGN,COSTUME DESIGN,FALSE,Oliver!,tt0063385
1968,COSTUME DESIGN,COSTUME DESIGN,FALSE,Planet of the Apes,tt0063442
1968,COSTUME DESIGN,COSTUME DESIGN,TRUE,Romeo and Juliet,tt0063518
1968,COSTUME DESIGN,COSTUME DESIGN,FALSE,Star!,tt0063642
1968,DIRECTING,DIRECTING,FALSE,The Battle of Algiers,
1968,DIRECTING,DIRECTING,FALSE,The Lion in Winter,tt0063227
1968,DIRECTING,DIRECTING,TRUE,Oliver!,tt0063385
1968,DIRECTING,DIRECTING,FALSE,Romeo and Juliet,tt0063518
1968,DIRECTING,DIRECTING,FALSE,2001: A Space Odyssey,tt0062622
1968,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,A Few Notes on Our Food Problem,tt0062968
1968,DOCUMENTARY,DOCUMENTARY (Feature),TRUE,Journey into Self,
1968,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,The Legendary Champions,
1968,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Other Voices,
1968,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Young Americans,
1968,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,The House That Ananda Built,tt0063096
1968,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,The Revolving Door,
1968,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,A Space to Grow,tt0063632
1968,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,A Way Out of the Wilderness,tt0063796
1968,DOCUMENTARY,DOCUMENTARY (Short Subject),TRUE,Why Man Creates,tt0063804
1968,FILM EDITING,FILM EDITING,TRUE,Bullitt,tt0062765
